Andert-et-Condon;01;336
Anglefort;01;1 124
Apremont;01;383
Aranc;01;326
Arandas;01;148
Arbent;01;3 379
Arbigny;01;462
Arboys en Bugey;01;640
Argis;01;438
Armix;01;26
Ars-sur-Formans;01;1 389
Artemare;01;1 227
Asnières-sur-Saône;01;63
Attignat;01;3 270
Bâgé-Dommartin;01;4 088
Bâgé-le-Châtel;01;915
Balan;01;2 856
Baneins;01;596
Béard-Géovreissiat;01;1 039
Beaupont;01;685
Beauregard;01;885
Béligneux;01;3 314
Bellegarde-sur-Valserine;01;11 666
Belley;01;9 133
Belleydoux;01;317
Bellignat;01;3 618
Belmont-Luthézieu;01;596
Bénonces;01;294
Bény;01;762
Béon;01;464
Béréziat;01;494
Bettant;01;750
Bey;01;276
Beynost;01;4 557
Billiat;01;611
Birieux;01;285
Biziat;01;857
Blyes;01;993
Bohas-Meyriat-Rignat;01;895
La Boisse;01;3 021
Boissey;01;338
Bolozon;01;89
Bouligneux;01;319
Bourg-en-Bresse;01;41 365
Bourg-Saint-Christophe;01;1 325
Boyeux-Saint-Jérôme;01;354
Boz;01;515
Brégnier-Cordon;01;849
Brénaz;01;105
Brénod;01;522
Brens;01;1 169
Bressolles;01;891
Brion;01;515
Briord;01;991
Buellas;01;1 767
La Burbanche;01;71
Ceignes;01;253
Cerdon;01;785
Certines;01;1 532
Cessy;01;4 836
Ceyzériat;01;3 138
Ceyzérieu;01;1 012
Chalamont;01;2 406
Chaleins;01;1 296
Chaley;01;137
Challes-la-Montagne;01;193
Challex;01;1 450
Champagne-en-Valromey;01;825
Champdor-Corcelles;01;657
Champfromier;01;729
Chanay;01;633
Chaneins;01;898
Chanoz-Châtenay;01;833
La Chapelle-du-Châtelard;01;387
Charix;01;285
Charnoz-sur-Ain;01;923
Château-Gaillard;01;2 080
Châtenay;01;333
Châtillon-en-Michaille;01;3 586
Châtillon-la-Palud;01;1 574
Châtillon-sur-Chalaronne;01;4 886
Chavannes-sur-Reyssouze;01;750
Chaveyriat;01;1 006
Chavornay;01;222
Chazey-Bons;01;1 079
Chazey-sur-Ain;01;1 513
Cheignieu-la-Balme;01;136
Chevillard;01;153
Chevroux;01;957
Chevry;01;1 643
Chézery-Forens;01;460
Civrieux;01;1 606
Cize;01;170
Cleyzieu;01;135
Coligny;01;1 187
Collonges;01;2 223
Colomieu;01;131
Conand;01;120
Condamine;01;414
Condeissiat;01;825
Confort;01;620
Confrançon;01;1 331
Contrevoz;01;500
Conzieu;01;146
Corbonod;01;1 255
Corlier;01;113
Cormaranche-en-Bugey;01;814
Cormoranche-sur-Saône;01;1 118
Cormoz;01;662
Corveissiat;01;625
Courmangoux;01;505
Courtes;01;310
Crans;01;263
Cras-sur-Reyssouze;01;1 448
Cressin-Rochefort;01;393
Crottet;01;1 734
Crozet;01;2 126
Cruzilles-lès-Mépillat;01;855
Culoz;01;3 053
Curciat-Dongalon;01;443
Curtafond;01;770
Cuzieu;01;436
Dagneux;01;4 706
Divonne-les-Bains;01;9 465
Dompierre-sur-Chalaronne;01;431
Dompierre-sur-Veyle;01;1 164
Domsure;01;483
Dortan;01;1 846
Douvres;01;1 053
Drom;01;217
Druillat;01;1 157
Échallon;01;760
Échenevex;01;2 172
Étrez;01;815
Évosges;01;145
Faramans;01;801
Fareins;01;2 203
Farges;01;1 013
Feillens;01;3 254
Ferney-Voltaire;01;9 637
Flaxieu;01;69
Foissiat;01;2 062
Francheleins;01;1 574
Frans;01;2 334
Garnerans;01;654
Genouilleux;01;600
Géovreisset;01;891
Gex;01;12 652
Giron;01;180
Gorrevod;01;861
Grand-Corent;01;174
Grièges;01;1 881
Grilly;01;808
Groissiat;01;1 223
Groslée-Saint-Benoit;01;1 193
Guéreins;01;1 435
Haut Valromey;01;695
Hautecourt-Romanèche;01;784
Hauteville-Lompnes;01;3 650
Hostiaz;01;87
Illiat;01;615
Injoux-Génissiat;01;1 147
Innimond;01;98
Izenave;01;162
Izernore;01;2 257
Izieu;01;242
Jassans-Riottier;01;6 391
Jasseron;01;1 762
Jayat;01;1 166
Journans;01;355
Joyeux;01;274
Jujurieux;01;2 181
Labalme;01;212
Lagnieu;01;7 090
Laiz;01;1 213
Lancrans;01;1 050
Lantenay;01;272
Lapeyrouse;01;324
Lavours;01;127
Léaz;01;719
Lélex;01;225
Lent;01;1 416
Lescheroux;01;727
Leyment;01;1 285
Leyssard;01;153
Lhôpital;01;49
Lhuis;01;890
Lochieu;01;90
Lompnas;01;169
Lompnieu;01;113
Loyettes;01;3 145
Lurcy;01;379
Magnieu;01;484
Maillat;01;623
Malafretaz;01;1 188
Mantenay-Montlin;01;310
Manziat;01;1 977
Marboz;01;2 226
Marchamp;01;131
Marignieu;01;173
Marlieux;01;1 068
Marsonnas;01;981
Martignat;01;1 627
Massieux;01;2 519
Massignieu-de-Rives;01;613
Matafelon-Granges;01;645
Meillonnas;01;1 332
Mérignat;01;126
Messimy-sur-Saône;01;1 210
Meximieux;01;7 669
Mézériat;01;2 134
Mijoux;01;340
Mionnay;01;2 132
Miribel;01;9 742
Misérieux;01;1 938
Mogneneins;01;774
Montagnat;01;1 960
Montagnieu;01;609
Montanges;01;341
Montceaux;01;1 182
Montcet;01;675
Le Montellier;01;293
Monthieux;01;648
Montluel;01;7 005
Montmerle-sur-Saône;01;3 811
Montracol;01;1 052
Montréal-la-Cluse;01;3 409
Montrevel-en-Bresse;01;2 463
Murs-et-Gélignieux;01;255
Nantua;01;3 482
Neuville-les-Dames;01;1 505
Neuville-sur-Ain;01;1 741
Les Neyrolles;01;636
Neyron;01;2 507
Niévroz;01;1 577
Nivigne et Suran;01;805
Nivollet-Montgriffon;01;118
Nurieux-Volognat;01;1 030
Oncieu;01;94
Ordonnaz;01;146
Ornex;01;4 400
Outriaz;01;261
Oyonnax;01;22 559
Ozan;01;674
Parcieux;01;1 188
Parves et Nattages;01;937
Péron;01;2 584
Péronnas;01;6 287
Pérouges;01;1 205
Perrex;01;824
Peyriat;01;164
Peyrieu;01;862
Peyzieux-sur-Saône;01;663
Pirajoux;01;389
Pizay;01;796
Plagne;01;123
Le Plantay;01;553
Le Poizat-Lalleyriat;01;712
Polliat;01;2 504
Pollieu;01;161
Poncin;01;1 696
Pont-d'Ain;01;2 914
Pont-de-Vaux;01;2 290
Pont-de-Veyle;01;1 618
Port;01;855
Pougny;01;815
Pouillat;01;90
Prémeyzel;01;247
Prémillieu;01;46
Prévessin-Moëns;01;7 991
Priay;01;1 707
Ramasse;01;321
Rancé;01;727
Relevant;01;463
Replonges;01;3 702
Revonnas;01;921
Reyrieux;01;4 670
Reyssouze;01;975
Rignieux-le-Franc;01;976
Romans;01;594
Rossillon;01;153
Ruffieu;01;184
Saint-Alban;01;179
Saint-André-d'Huiriat;01;602
Saint-André-de-Bâgé;01;742
Saint-André-de-Corcy;01;3 241
Saint-André-le-Bouchoux;01;384
Saint-André-sur-Vieux-Jonc;01;1 126
Saint-Bénigne;01;1 254
Saint-Bernard;01;1 434
Saint-Champ;01;156
Saint-Cyr-sur-Menthon;01;1 761
Saint-Denis-en-Bugey;01;2 293
Saint-Denis-lès-Bourg;01;5 667
Saint-Didier-d'Aussiat;01;879
Saint-Didier-de-Formans;01;1 944
Saint-Didier-sur-Chalaronne;01;2 832
Saint-Éloi;01;453
Saint-Étienne-du-Bois;01;2 490
Saint-Étienne-sur-Chalaronne;01;1 546
Saint-Étienne-sur-Reyssouze;01;568
Saint-Genis-Pouilly;01;11 892
Saint-Genis-sur-Menthon;01;472
Saint-Georges-sur-Renon;01;219
Saint-Germain-de-Joux;01;507
Saint-Germain-les-Paroisses;01;434
Saint-Germain-sur-Renon;01;235
Saint-Jean-de-Gonville;01;1 720
Saint-Jean-de-Niost;01;1 427
Saint-Jean-de-Thurigneux;01;773
Saint-Jean-le-Vieux;01;1 699
Saint-Jean-sur-Reyssouze;01;737
Saint-Jean-sur-Veyle;01;1 122
Saint-Julien-sur-Reyssouze;01;698
Saint-Julien-sur-Veyle;01;798
Saint-Just;01;917
Saint-Laurent-sur-Saône;01;1 754
Saint-Marcel;01;1 303
Saint-Martin-de-Bavel;01;438
Saint-Martin-du-Frêne;01;1 063
Saint-Martin-du-Mont;01;1 807
Saint-Martin-le-Châtel;01;790
Saint-Maurice-de-Beynost;01;3 965
Saint-Maurice-de-Gourdans;01;2 537
Saint-Maurice-de-Rémens;01;752
Saint-Nizier-le-Bouchoux;01;683
Saint-Nizier-le-Désert;01;914
Saint-Paul-de-Varax;01;1 502
Saint-Rambert-en-Bugey;01;2 310
Saint-Rémy;01;999
Saint-Sorlin-en-Bugey;01;1 150
Saint-Sulpice;01;247
Saint-Trivier-de-Courtes;01;1 095
Saint-Trivier-sur-Moignans;01;1 822
Saint-Vulbas;01;1 306
Sainte-Croix;01;566
Sainte-Euphémie;01;1 657
Sainte-Julie;01;999
Sainte-Olive;01;284
Salavre;01;279
Samognat;01;657
Sandrans;01;526
Sault-Brénaz;01;960
Sauverny;01;1 025
Savigneux;01;1 333
Ségny;01;2 016
Seillonnaz;01;138
Sergy;01;2 045
Sermoyer;01;678
Serrières-de-Briord;01;1 262
Serrières-sur-Ain;01;131
Servas;01;1 241
Servignat;01;175
Seyssel;01;997
Simandre-sur-Suran;01;677
Sonthonnax-la-Montagne;01;318
Souclin;01;268
Sulignat;01;577
Surjoux;01;77
Sutrieu;01;209
Talissieu;01;448
Tenay;01;1 044
Thézillieu;01;294
Thil;01;1 072
Thoiry;01;6 094
Thoissey;01;1 725
Torcieu;01;725
Tossiat;01;1 366
Toussieux;01;1 002
Tramoyes;01;1 664
La Tranclière;01;289
Trévoux;01;6 849
Val-Revermont;01;2 581
Valeins;01;131
Vandeins;01;685
Varambon;01;531
Vaux-en-Bugey;01;1 228
Verjon;01;278
Vernoux;01;324
Versailleux;01;421
Versonnex;01;2 186
Vesancy;01;490
Vescours;01;250
Vésines;01;99
Vieu;01;381
Vieu-d'Izenave;01;699
Villars-les-Dombes;01;4 628
Villebois;01;1 160
Villemotier;01;677
Villeneuve;01;1 481
Villereversure;01;1 275
Villes;01;365
Villette-sur-Ain;01;751
Villieu-Loyes-Mollon;01;3 586
Viriat;01;6 350
Virieu-le-Grand;01;1 056
Virieu-le-Petit;01;299
Virignin;01;1 089
Vongnes;01;70
Vonnas;01;2 929
Abbécourt;02;496
Achery;02;602
Acy;02;1 008
Agnicourt-et-Séchelles;02;179
Aguilcourt;02;391
Aisonville-et-Bernoville;02;251
Aizelles;02;123
Aizy-Jouy;02;289
Alaincourt;02;546
Allemant;02;175
Ambleny;02;1 162
Ambrief;02;69
Amifontaine;02;413
Amigny-Rouy;02;741
Ancienville;02;76
Andelain;02;234
Anguilcourt-le-Sart;02;313
Anizy-le-Château;02;1 948
Annois;02;365
Any-Martin-Rieux;02;456
Archon;02;89
Arcy-Sainte-Restitue;02;403
Armentières-sur-Ourcq;02;105
Arrancy;02;53
Artemps;02;369
Assis-sur-Serre;02;226
Athies-sous-Laon;02;2 600
Attilly;02;368
Aubencheul-aux-Bois;02;277
Aubenton;02;654
Aubigny-aux-Kaisnes;02;249
Aubigny-en-Laonnois;02;106
Audignicourt;02;113
Audigny;02;283
Augy;02;87
Aulnois-sous-Laon;02;1 440
Les Autels;02;58
Autremencourt;02;169
Autreppes;02;179
Autreville;02;815
Azy-sur-Marne;02;390
Bagneux;02;71
Bancigny;02;26
Barenton-Bugny;02;550
Barenton-Cel;02;117
Barenton-sur-Serre;02;130
Barisis-aux-Bois;02;743
Barzy-en-Thiérache;02;325
Barzy-sur-Marne;02;381
Bassoles-Aulers;02;143
Bazoches-sur-Vesles;02;462
Beaumé;02;95
Beaumont-en-Beine;02;175
Beaurevoir;02;1 433
Beaurieux;02;829
Beautor;02;2 697
Beauvois-en-Vermandois;02;275
Becquigny;02;260
Belleau;02;136
Bellenglise;02;384
Belleu;02;3 740
Bellicourt;02;604
Benay;02;208
Bergues-sur-Sambre;02;213
Berlancourt;02;113
Berlise;02;115
Bernot;02;446
Berny-Rivière;02;648
Berrieux;02;190
Berry-au-Bac;02;655
Bertaucourt-Epourdon;02;609
Berthenicourt;02;202
Bertricourt;02;167
Berzy-le-Sec;02;390
Besmé;02;157
Besmont;02;156
Besny-et-Loizy;02;359
Béthancourt-en-Vaux;02;463
Beugneux;02;110
Beuvardes;02;739
Bézu-le-Guéry;02;260
Bézu-Saint-Germain;02;1 063
Bichancourt;02;1 074
Bieuxy;02;28
Bièvres;02;84
Billy-sur-Aisne;02;1 162
Billy-sur-Ourcq;02;216
Blanzy-lès-Fismes;02;112
Blérancourt;02;1 270
Blesmes;02;436
Bohain-en-Vermandois;02;5 652
Bois-lès-Pargny;02;203
Boncourt;02;261
Bonneil;02;377
Bonnesvalyn;02;243
Bony;02;137
Bosmont-sur-Serre;02;196
Bouconville-Vauclair;02;185
Boué;02;1 316
Bouffignereux;02;103
Bouresches;02;203
Bourg-et-Comin;02;827
Bourguignon-sous-Coucy;02;101
Bourguignon-sous-Montbavin;02;155
La Bouteille;02;491
Braine;02;2 231
Brancourt-en-Laonnois;02;707
Brancourt-le-Grand;02;573
Brasles;02;1 484
Bray-Saint-Christophe;02;68
Braye;02;120
Braye-en-Laonnois;02;211
Braye-en-Thiérache;02;145
Brécy;02;343
Brenelle;02;196
Breny;02;248
Brie;02;52
Brissay-Choigny;02;300
Brissy-Hamégicourt;02;654
Brumetz;02;213
Brunehamel;02;472
Bruyères-et-Montbérault;02;1 534
Bruyères-sur-Fère;02;185
Bruys;02;20
Bucilly;02;189
Bucy-le-Long;02;1 888
Bucy-lès-Cerny;02;210
Bucy-lès-Pierrepont;02;416
Buire;02;871
Buironfosse;02;1 146
Burelles;02;129
Bussiares;02;149
Buzancy;02;189
Caillouël-Crépigny;02;436
Camelin;02;454
La Capelle;02;1 801
Castres;02;244
Le Catelet;02;194
Caulaincourt;02;146
Caumont;02;552
Celles-lès-Condé;02;84
Celles-sur-Aisne;02;259
Cerizy;02;67
Cerny-en-Laonnois;02;65
Cerny-lès-Bucy;02;114
Cerseuil;02;89
Cessières;02;445
Chacrise;02;359
Chaillevois;02;178
Chalandry;02;250
Chambry;02;840
Chamouille;02;289
Champs;02;281
Chaourse;02;535
La Chapelle-sur-Chézy;02;279
Charly-sur-Marne;02;2 638
Le Charmel;02;318
Charmes;02;1 642
Chartèves;02;350
Chassemy;02;876
Château-Thierry;02;14 847
Châtillon-lès-Sons;02;85
Châtillon-sur-Oise;02;127
Chaudardes;02;86
Chaudun;02;249
Chauny;02;11 975
Chavignon;02;817
Chavigny;02;142
Chavonne;02;204
Chérêt;02;144
Chermizy-Ailles;02;108
Chéry-Chartreuve;02;390
Chéry-lès-Pouilly;02;702
Chéry-lès-Rozoy;02;83
Chevennes;02;130
Chevregny;02;190
Chevresis-Monceau;02;360
Chézy-en-Orxois;02;411
Chézy-sur-Marne;02;1 350
Chierry;02;1 097
Chigny;02;150
Chivres-en-Laonnois;02;368
Chivres-Val;02;538
Chivy-lès-Étouvelles;02;512
Chouy;02;370
Cierges;02;68
Cilly;02;201
Ciry-Salsogne;02;924
Clacy-et-Thierret;02;317
Clairfontaine;02;562
Clamecy;02;226
Clastres;02;652
Clermont-les-Fermes;02;127
Coincy;02;1 326
Coingt;02;68
Colligis-Crandelain;02;241
Colonfay;02;80
Commenchon;02;210
Concevreux;02;280
Condé-en-Brie;02;675
Condé-sur-Aisne;02;358
Condé-sur-Suippe;02;279
Condren;02;707
Connigis;02;328
Contescourt;02;61
Corbeny;02;767
Corcy;02;309
Coucy-la-Ville;02;218
Coucy-le-Château-Auffrique;02;1 025
Coucy-lès-Eppes;02;623
Coulonges-Cohan;02;436
Coupru;02;154
Courbes;02;30
Courboin;02;299
Courcelles-sur-Vesle;02;355
Courchamps;02;90
Courmelles;02;1 813
Courmont;02;140
Courtemont-Varennes;02;329
Courtrizy-et-Fussigny;02;65
Couvrelles;02;188
Couvron-et-Aumencourt;02;928
Coyolles;02;346
Cramaille;02;138
Craonne;02;80
Craonnelle;02;117
Crécy-au-Mont;02;354
Crécy-sur-Serre;02;1 496
Crépy;02;1 869
Crézancy;02;1 225
Croix-Fonsomme;02;253
La Croix-sur-Ourcq;02;108
Crouttes-sur-Marne;02;644
Crouy;02;2 900
Crupilly;02;66
Cuffies;02;1 796
Cugny;02;601
Cuirieux;02;158
Cuiry-Housse;02;104
Cuiry-lès-Chaudardes;02;74
Cuiry-lès-Iviers;02;28
Cuissy-et-Geny;02;71
Cuisy-en-Almont;02;352
Cutry;02;127
Cys-la-Commune;02;138
Cœuvres-et-Valsery;02;439
Dagny-Lambercy;02;128
Dallon;02;436
Dammard;02;387
Dampleux;02;400
Danizy;02;629
Dercy;02;391
Deuillet;02;219
Dhuizel;02;115
Dhuys et Morin-en-Brie;02;814
Dizy-le-Gros;02;758
Dohis;02;97
Dolignon;02;50
Dommiers;02;287
Domptin;02;660
Dorengt;02;154
Douchy;02;160
Dravegny;02;137
Droizy;02;74
Dury;02;222
Ébouleau;02;204
Effry;02;329
Englancourt;02;127
Épagny;02;336
Éparcy;02;31
Épaux-Bézu;02;559
Épieds;02;384
L' Épine-aux-Bois;02;263
Eppes;02;416
Erlon;02;282
Erloy;02;93
Esquéhéries;02;858
Essigny-le-Grand;02;1 039
Essigny-le-Petit;02;349
Essises;02;422
Essômes-sur-Marne;02;2 793
Estrées;02;410
Étampes-sur-Marne;02;1 258
Étaves-et-Bocquiaux;02;568
Étouvelles;02;213
Étréaupont;02;868
Étreillers;02;1 214
Étrépilly;02;114
Étreux;02;1 481
Évergnicourt;02;575
Faucoucourt;02;318
Faverolles;02;313
Fayet;02;664
La Fère;02;2 869
Fère-en-Tardenois;02;3 098
La Ferté-Chevresis;02;558
La Ferté-Milon;02;2 100
Fesmy-le-Sart;02;488
Festieux;02;677
Fieulaine;02;263
Filain;02;130
La Flamengrie;02;1 142
Flavigny-le-Grand-et-Beaurain;02;480
Flavy-le-Martel;02;1 684
Fleury;02;139
Fluquières;02;222
Folembray;02;1 395
Fonsomme;02;477
Fontaine-lès-Clercs;02;259
Fontaine-lès-Vervins;02;926
Fontaine-Notre-Dame;02;391
Fontaine-Uterte;02;127
Fontenelle;02;274
Fontenoy;02;498
Foreste;02;169
Fossoy;02;536
Fourdrain;02;420
Francilly-Selency;02;443
Franqueville;02;116
Fresnes-en-Tardenois;02;268
Fresnes-sous-Coucy;02;160
Fresnoy-le-Grand;02;2 938
Fressancourt;02;195
Frières-Faillouël;02;1 006
Froidestrées;02;181
Froidmont-Cohartille;02;266
Gandelu;02;689
Gauchy;02;5 300
Gercy;02;284
Gergny;02;135
Germaine;02;80
Gibercourt;02;43
Gizy;02;677
Gland;02;452
Goudelancourt-lès-Berrieux;02;55
Goudelancourt-lès-Pierrepont;02;136
Goussancourt;02;120
Gouy;02;562
Grand-Rozoy;02;307
Grand-Verly;02;138
Grandlup-et-Fay;02;308
Grandrieux;02;87
Gricourt;02;989
Grisolles;02;245
Gronard;02;74
Grougis;02;359
Grugies;02;1 337
Guignicourt;02;2 199
Guise;02;4 868
Guivry;02;246
Guny;02;421
Guyencourt;02;251
Hannapes;02;315
Happencourt;02;135
Haramont;02;581
Harcigny;02;244
Hargicourt;02;592
Harly;02;1 630
Hartennes-et-Taux;02;383
Hary;02;215
Hautevesnes;02;172
Hauteville;02;162
Haution;02;148
La Hérie;02;150
Le Hérie-la-Viéville;02;233
Hinacourt;02;26
Hirson;02;8 985
Holnon;02;1 400
Homblières;02;1 470
Houry;02;50
Housset;02;152
Iron;02;245
Itancourt;02;1 034
Iviers;02;228
Jaulgonne;02;638
Jeancourt;02;273
Jeantes;02;204
Joncourt;02;303
Jouaignes;02;145
Jumencourt;02;150
Jumigny;02;64
Jussy;02;1 246
Juvigny;02;274
Juvincourt-et-Damary;02;591
Laffaux;02;149
Laigny;02;197
Lanchy;02;38
Landifay-et-Bertaignemont;02;274
Landouzy-la-Cour;02;185
Landouzy-la-Ville;02;558
Landricourt;02;140
Laniscourt;02;177
Laon;02;25 193
Lappion;02;272
Largny-sur-Automne;02;244
Latilly;02;211
Launoy;02;98
Laval-en-Laonnois;02;250
Lavaqueresse;02;203
Laversine;02;160
Lehaucourt;02;886
Lemé;02;436
Lempire;02;93
Lerzy;02;208
Leschelle;02;273
Lesdins;02;832
Lesges;02;100
Lesquielles-Saint-Germain;02;809
Leuilly-sous-Coucy;02;411
Leury;02;107
Leuze;02;171
Levergies;02;549
Lhuys;02;144
Licy-Clignon;02;75
Lierval;02;115
Liesse-Notre-Dame;02;1 297
Liez;02;400
Limé;02;186
Lislet;02;227
Lizy;02;261
Logny-lès-Aubenton;02;74
Longpont;02;268
Lor;02;145
Louâtre;02;203
Loupeigne;02;91
Lucy-le-Bocage;02;190
Lugny;02;109
Luzoir;02;287
Ly-Fontaine;02;123
Maast-et-Violaine;02;147
Mâchecourt;02;122
Macogny;02;77
Macquigny;02;377
Magny-la-Fosse;02;125
Maissemy;02;242
Maizy;02;416
La Malmaison;02;413
Malzy;02;202
Manicamp;02;312
Marchais;02;430
Marcy;02;178
Marcy-sous-Marle;02;192
Marest-Dampcourt;02;361
Mareuil-en-Dôle;02;244
Marfontaine;02;84
Margival;02;373
Marigny-en-Orxois;02;484
Marizy-Saint-Mard;02;49
Marizy-Sainte-Geneviève;02;131
Marle;02;2 281
Marly-Gomont;02;468
Martigny;02;431
Martigny-Courpierre;02;119
Mauregny-en-Haye;02;423
Mayot;02;209
Mennessis;02;420
Menneville;02;474
Mennevret;02;641
Mercin-et-Vaux;02;965
Merlieux-et-Fouquerolles;02;264
Mesbrecourt-Richecourt;02;305
Mesnil-Saint-Laurent;02;464
Meurival;02;51
Mézières-sur-Oise;02;517
Mézy-Moulins;02;523
Missy-aux-Bois;02;99
Missy-lès-Pierrepont;02;110
Missy-sur-Aisne;02;640
Molain;02;153
Molinchart;02;331
Monampteuil;02;131
Monceau-le-Neuf-et-Faucouzy;02;316
Monceau-le-Waast;02;216
Monceau-lès-Leups;02;476
Monceau-sur-Oise;02;127
Mondrepuis;02;1 031
Monnes;02;108
Mons-en-Laonnois;02;1 173
Mont-d'Origny;02;864
Mont-Notre-Dame;02;738
Mont-Saint-Jean;02;71
Mont-Saint-Martin;02;75
Mont-Saint-Père;02;696
Montaigu;02;755
Montbavin;02;45
Montbrehain;02;823
Montchâlons;02;76
Montcornet;02;1 337
Montescourt-Lizerolles;02;1 664
Montfaucon;02;203
Montgobert;02;192
Montgru-Saint-Hilaire;02;33
Monthenault;02;154
Monthiers;02;161
Monthurel;02;152
Montigny-en-Arrouaise;02;297
Montigny-l'Allier;02;276
Montigny-le-Franc;02;146
Montigny-Lengrain;02;695
Montigny-lès-Condé;02;61
Montigny-sous-Marle;02;61
Montigny-sur-Crécy;02;328
Montlevon;02;297
Montloué;02;188
Montreuil-aux-Lions;02;1 373
Morcourt;02;574
Morgny-en-Thiérache;02;84
Morsain;02;433
Mortefontaine;02;237
Mortiers;02;188
Moulins;02;75
Moussy-Verneuil;02;124
Moÿ-de-l'Aisne;02;968
Muret-et-Crouttes;02;123
Muscourt;02;56
Nampcelles-la-Cour;02;121
Nampteuil-sous-Muret;02;100
Nanteuil-la-Fosse;02;190
Nanteuil-Notre-Dame;02;62
Nauroy;02;712
Nesles-la-Montagne;02;1 202
Neufchâtel-sur-Aisne;02;418
Neuflieux;02;96
Neuilly-Saint-Front;02;2 104
Neuve-Maison;02;607
La Neuville-Bosmont;02;191
La Neuville-en-Beine;02;201
La Neuville-Housset;02;66
La Neuville-lès-Dorengt;02;382
Neuville-Saint-Amand;02;843
Neuville-sur-Ailette;02;107
Neuville-sur-Margival;02;120
Neuvillette;02;187
Nizy-le-Comte;02;248
Nogent-l'Artaud;02;2 197
Nogentel;02;1 005
Noircourt;02;83
Noroy-sur-Ourcq;02;133
Le Nouvion-en-Thiérache;02;2 611
Nouvion-et-Catillon;02;479
Nouvion-le-Comte;02;253
Nouvion-le-Vineux;02;164
Nouvron-Vingré;02;231
Noyales;02;169
Noyant-et-Aconin;02;503
Ognes;02;1 140
Ohis;02;315
Oigny-en-Valois;02;151
Oisy;02;467
Ollezy;02;187
Omissy;02;704
Orainville;02;513
Orgeval;02;66
Origny-en-Thiérache;02;1 461
Origny-Sainte-Benoite;02;1 694
Osly-Courtil;02;320
Ostel;02;76
Oulches-la-Vallée-Foulon;02;89
Oulchy-la-Ville;02;120
Oulchy-le-Château;02;826
Paars;02;306
Paissy;02;72
Pancy-Courtecon;02;58
Papleux;02;125
Parcy-et-Tigny;02;256
Parfondeval;02;142
Parfondru;02;355
Pargnan;02;76
Pargny-Filain;02;255
Pargny-la-Dhuys;02;173
Pargny-les-Bois;02;129
Parpeville;02;190
Pasly;02;998
Passy-en-Valois;02;156
Passy-sur-Marne;02;129
Pavant;02;790
Pernant;02;661
Petit-Verly;02;155
Pierremande;02;285
Pierrepont;02;386
Pignicourt;02;197
Pinon;02;1 768
Pithon;02;83
Pleine-Selve;02;162
Le Plessier-Huleu;02;72
Ploisy;02;76
Plomion;02;445
Ployart-et-Vaurseine;02;21
Pommiers;02;648
Pont-Arcy;02;128
Pont-Saint-Mard;02;203
Pontavert;02;605
Pontru;02;256
Pontruet;02;338
Pouilly-sur-Serre;02;513
Prémont;02;706
Prémontré;02;662
Presles-et-Boves;02;366
Presles-et-Thierny;02;385
Priez;02;50
Prisces;02;106
Proisy;02;286
Proix;02;147
Prouvais;02;311
Proviseux-et-Plesnoy;02;120
Puiseux-en-Retz;02;212
Puisieux-et-Clanlieu;02;291
Quierzy;02;425
Quincy-Basse;02;61
Quincy-sous-le-Mont;02;61
Raillimont;02;78
Ramicourt;02;152
Regny;02;201
Remaucourt;02;302
Remies;02;234
Remigny;02;357
Renansart;02;169
Renneval;02;120
Résigny;02;185
Ressons-le-Long;02;772
Retheuil;02;369
Reuilly-Sauvigny;02;209
Ribeauville;02;66
Ribemont;02;1 971
Rocourt-Saint-Martin;02;273
Rocquigny;02;359
Rogécourt;02;103
Rogny;02;117
Romeny-sur-Marne;02;500
Romery;02;85
Ronchères;02;113
Roucy;02;388
Rougeries;02;240
Roupy;02;230
Rouvroy;02;513
Rouvroy-sur-Serre;02;39
Royaucourt-et-Chailvet;02;245
Rozet-Saint-Albin;02;308
Rozières-sur-Crise;02;229
Rozoy-Bellevalle;02;113
Rozoy-sur-Serre;02;1 006
Saconin-et-Breuil;02;240
Sains-Richaumont;02;1 034
Saint-Algis;02;160
Saint-Aubin;02;297
Saint-Bandry;02;272
Saint-Christophe-à-Berry;02;443
Saint-Clément;02;52
Saint-Erme-Outre-et-Ramecourt;02;1 728
Saint-Eugène;02;244
Saint-Gengoulph;02;147
Saint-Gobain;02;2 267
Saint-Gobert;02;261
Saint-Mard;02;111
Saint-Martin-Rivière;02;121
Saint-Michel;02;3 470
Saint-Nicolas-aux-Bois;02;120
Saint-Paul-aux-Bois;02;396
Saint-Pierre-Aigle;02;336
Saint-Pierre-lès-Franqueville;02;53
Saint-Pierremont;02;45
Saint-Quentin;02;54 443
Saint-Rémy-Blanzy;02;215
Saint-Simon;02;633
Saint-Thibaut;02;72
Saint-Thomas;02;82
Sainte-Croix;02;126
Sainte-Geneviève;02;74
Sainte-Preuve;02;83
Samoussy;02;388
Sancy-les-Cheminots;02;100
Saponay;02;289
Saulchery;02;732
Savy;02;612
Seboncourt;02;1 100
Selens;02;251
La Selve;02;221
Septmonts;02;557
Les Septvallons;02;1 181
Septvaux;02;172
Sequehart;02;206
Serain;02;408
Seraucourt-le-Grand;02;774
Serches;02;312
Sergy;02;155
Seringes-et-Nesles;02;280
Sermoise;02;344
Servais;02;288
Serval;02;50
Séry-lès-Mézières;02;586
Silly-la-Poterie;02;129
Sinceny;02;2 040
Sissonne;02;2 075
Sissy;02;475
